Ort;behaelter_beschreibung;strasse;hausnummer;name;plz;abrufauftrag;zusatz;bezeichnung;longitude;latitude;BTyp;tag;woche
Jena;Bioabfall;Karl-von-Brüger-Straße;25;;7749;N;;;11,62240;50,93093;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;26;;7749;N;;;11,62262;50,93071;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;27;;7749;N;;;11,62253;50,93090;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;28;;7749;N;;;11,62276;50,93064;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;29;;7749;N;;;11,62264;50,93084;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;30;;7749;N;;;11,62289;50,93058;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;31;;7749;N;;;11,62275;50,93078;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;32;;7749;N;;;11,62303;50,93052;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;33;;7749;N;;;11,62287;50,93073;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;34;;7749;N;;;11,62314;50,93044;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;35;;7749;N;;;11,62299;50,93068;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;36;;7749;N;;;11,62320;50,93034;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;37;;7749;N;;;11,62310;50,93062;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;38;;7749;N;;;11,62326;50,93024;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;4;;7749;N;;;11,62083;50,93093;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;40;;7749;N;;;11,62333;50,93014;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;41;;7749;N;;;11,62329;50,93049;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;42;;7749;N;;;11,62339;50,93004;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;47;;7749;N;;;11,62346;50,93024;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;48;;7749;N;;;11,62340;50,92973;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;49;;7749;N;;;11,62351;50,93015;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;5;;7749;N;;;11,62096;50,93104;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;51;;7749;N;;;11,62356;50,93007;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;53;;7749;N;;;11,62362;50,92998;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;55;;7749;N;;;11,62361;50,92989;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;59;;7749;N;;;11,62358;50,92971;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;6;;7749;N;;;11,62100;50,93092;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;7;;7749;N;;;11,62110;50,93103;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;8;;7749;N;;;11,62117;50,93091;2R;Fr;g
Jena;Bioabfall;Karl-von-Brüger-Straße;9;;7749;N;;;11,62125;50,93101;2R;Fr;g
Jena;Bioabfall;Kastanienstraße;1;;7747;N;;;;;2R;Di;g
Jena;Bioabfall;Kastanienstraße;1;;7747;N;;;11,61540;50,88671;2R;Mo;g
Jena;Bioabfall;Kastanienstraße;10-12;;7747;N;;;11,61476;50,88487;4R;Di;g
Jena;Bioabfall;Kastanienstraße;11A;;7747;N;;;11,61554;50,88447;4R;Di;g
Jena;Bioabfall;Kastanienstraße;14-16;;7747;N;;;11,61525;50,88451;4R;Di;g
Jena;Bioabfall;Kastanienstraße;18-22;;7747;N;;;11,61575;50,88416;4R;Di;g
Jena;Bioabfall;Kastanienstraße;2-4;;7747;N;;;11,61362;50,88581;4R;Di;g
Jena;Bioabfall;Kastanienstraße;6-8;;7747;N;;;11,61419;50,88532;4R;Di;g
Jena;Bioabfall;Katharinenstraße;1;;7743;N;;;11,57178;50,93116;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;10;;7743;N;;;11,57132;50,93081;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;11;;7743;N;;;11,57132;50,93057;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;12;;7743;N;;;11,57119;50,93065;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;13;;7743;N;;;11,57121;50,93044;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;15;;7743;N;;;11,57108;50,93028;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;16;;7743;N;;;11,57105;50,93049;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;17;;7743;N;;;11,57095;50,93012;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;18;;7743;N;;;11,57092;50,93033;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;19;;7743;N;;;11,57082;50,92997;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;20;;7743;N;;;11,57079;50,93018;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;22;;7743;N;;;11,57066;50,93002;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;23;;7743;N;;;11,57071;50,92977;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;24+26;;7743;N;;;11,57053;50,92980;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;25;;7743;N;;;11,57060;50,92951;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;3;;7743;N;;;11,57168;50,93104;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;5;;7743;N;;;11,57158;50,93091;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;6;;7743;N;;;11,57160;50,93118;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;7;;7743;N;;;11,57150;50,93079;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;8;;7743;N;;;11,57145;50,93099;2R;Mo;g
Jena;Bioabfall;Katharinenstraße;9;;7743;N;;;11,57142;50,93068;2R;Mo;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;10;;7743;N;;;11,58878;50,93234;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;11;;7743;N;;;11,58904;50,93216;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;11;;7743;N;;;11,58904;50,93216;4R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;12;;7743;N;;;11,58849;50,93235;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;14;;7743;N;;;11,58821;50,93236;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;15;;7743;N;;;11,58840;50,93215;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;16;;7743;N;;;11,58793;50,93237;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;17;;7743;N;;;11,58805;50,93215;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;18;;7743;N;;;11,58766;50,93234;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;19;;7743;N;;;11,58770;50,93218;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;2;;7743;N;;;11,59000;50,93233;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;4;;7743;N;;;11,58970;50,93234;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;5;;7743;N;;;11,58995;50,93217;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;6;;7743;N;;;11,58939;50,93234;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;8;;7743;N;;;11,58908;50,93234;2R;Fr;g
Jena;Bioabfall;Käthe-Kollwitz-Straße;9;;7743;N;;;11,58934;50,93216;2R;Fr;g
Jena;Bioabfall;Kefersteinstraße;11;;7745;N;;;11,57352;50,92352;2R;Di;g
Jena;Bioabfall;Kefersteinstraße;13;;7745;N;;;11,57357;50,92342;2R;Di;g
Jena;Bioabfall;Kefersteinstraße;14-18;;7745;N;;Süd;11,57346;50,92327;4R;Di;g
Jena;Bioabfall;Kefersteinstraße;17;;7745;N;;;11,57367;50,92323;2R;Di;g
Jena;Bioabfall;Kefersteinstraße;9;;7745;N;;;11,57347;50,92362;2R;Di;g
Jena;Bioabfall;Kerbelweg;10;;7745;N;;;11,57614;50,90224;2R;Mi;g
Jena;Bioabfall;Kerbelweg;12;;7745;N;;;11,57582;50,90230;2R;Mi;g
Jena;Bioabfall;Kerbelweg;14;;7745;N;;;11,57551;50,90236;2R;Mi;g
Jena;Bioabfall;Kerbelweg;16;;7745;N;;;11,57519;50,90242;2R;Mi;g
Jena;Bioabfall;Kerbelweg;18;;7745;N;;;11,57487;50,90247;2R;Mi;g
Jena;Bioabfall;Kerbelweg;2;;7745;N;;;11,57754;50,90200;2R;Mi;g
Jena;Bioabfall;Kerbelweg;20;;7745;N;;;11,57456;50,90253;2R;Mi;g
Jena;Bioabfall;Kerbelweg;22;;7745;N;;;11,57424;50,90259;2R;Mi;g
Jena;Bioabfall;Kerbelweg;24;;7745;N;;;11,57393;50,90264;2R;Mi;g
Jena;Bioabfall;Kerbelweg;4;;7745;N;;;11,57713;50,90207;2R;Mi;g
Jena;Bioabfall;Kerbelweg;6;;7745;N;;;11,57677;50,90213;2R;Mi;g
Jena;Bioabfall;Kerbelweg;8;;7745;N;;;11,57645;50,90219;2R;Mi;g
Jena;Bioabfall;Kernbergstraße;11;;7749;N;;;11,59699;50,92264;2R;Di;g
Jena;Bioabfall;Kernbergstraße;12;;7749;N;;;11,59600;50,92191;2R;Di;g
Jena;Bioabfall;Kernbergstraße;15;;7749;N;;;11,59664;50,92226;2R;Di;g
Jena;Bioabfall;Kernbergstraße;16;;7749;N;;;11,59595;50,92161;2R;Di;g
Jena;Bioabfall;Kernbergstraße;17;;7749;N;;;11,59635;50,92212;2R;Di;g
Jena;Bioabfall;Kernbergstraße;18;;7749;N;;;11,59596;50,92147;2R;Di;g
Jena;Bioabfall;Kernbergstraße;19;;7749;N;;;11,59617;50,92184;2R;Di;g
Jena;Bioabfall;Kernbergstraße;20;;7749;N;;;11,59560;50,92082;2R;Di;g
Jena;Bioabfall;Kernbergstraße;20a;;7749;N;;;11,59560;50,92082;2R;Di;g
Jena;Bioabfall;Kernbergstraße;21;;7749;N;;;11,59612;50,92158;2R;Di;g
Jena;Bioabfall;Kernbergstraße;22;;7749;N;;;11,59515;50,92070;2R;Di;g
Jena;Bioabfall;Kernbergstraße;24;;7749;N;;;11,59477;50,92059;2R;Di;g
Jena;Bioabfall;Kernbergstraße;25;;7749;N;;;11,59616;50,92104;2R;Di;g
Jena;Bioabfall;Kernbergstraße;26;;7749;N;;;11,59446;50,92045;2R;Di;g
Jena;Bioabfall;Kernbergstraße;27;;7749;N;;;11,59603;50,92089;2R;Di;g
Jena;Bioabfall;Kernbergstraße;28;;7749;N;;;11,59427;50,92022;2R;Di;g
Jena;Bioabfall;Kernbergstraße;29;;7749;N;;;11,59579;50,92075;2R;Di;g
Jena;Bioabfall;Kernbergstraße;3;;7749;N;;;11,59795;50,92311;2R;Di;g
Jena;Bioabfall;Kernbergstraße;30;;7749;N;;;11,59414;50,91997;2R;Di;g
Jena;Bioabfall;Kernbergstraße;31;;7749;N;;;11,59554;50,92068;2R;Di;g
Jena;Bioabfall;Kernbergstraße;32;;7749;N;;;11,59401;50,91972;2R;Di;g
Jena;Bioabfall;Kernbergstraße;33;;7749;N;;;11,59520;50,92059;2R;Di;g
Jena;Bioabfall;Kernbergstraße;34;;7749;N;;;11,59388;50,91948;2R;Di;g
Jena;Bioabfall;Kernbergstraße;35;;7749;N;;;11,59479;50,92048;2R;Di;g
Jena;Bioabfall;Kernbergstraße;36;;7749;N;;;11,59375;50,91923;2R;Di;g
Jena;Bioabfall;Kernbergstraße;37;;7749;N;;;11,59451;50,92028;2R;Di;g
Jena;Bioabfall;Kernbergstraße;39;;7749;N;;;11,59435;50,92001;2R;Di;g
Jena;Bioabfall;Kernbergstraße;41;;7749;N;;;11,59421;50,91974;2R;Di;g
Jena;Bioabfall;Kernbergstraße;42a;;7749;N;;Wenigenjena;11,59354;50,91852;2R;Di;g
Jena;Bioabfall;Kernbergstraße;43;;7749;N;;;11,59407;50,91948;2R;Di;g
Jena;Bioabfall;Kernbergstraße;45;;7749;N;;;11,59393;50,91921;2R;Di;g
Jena;Bioabfall;Kernbergstraße;45A;;7749;N;;;11,59393;50,91921;2R;Di;g
Jena;Bioabfall;Kernbergstraße;47;;7749;N;;;11,59426;50,91934;2R;Di;g
Jena;Bioabfall;Kernbergstraße;48;;7749;N;;;11,59413;50,91792;2R;Di;g
Jena;Bioabfall;Kernbergstraße;49;;7749;N;;;11,59419;50,91914;2R;Di;g
Jena;Bioabfall;Kernbergstraße;49A;;7749;N;;;11,59419;50,91914;2R;Di;g
Jena;Bioabfall;Kernbergstraße;5;;7749;N;;;11,59778;50,92292;2R;Di;g
Jena;Bioabfall;Kernbergstraße;50;;7749;N;;;11,59436;50,91773;2R;Di;g
Jena;Bioabfall;Kernbergstraße;50a;;7749;N;;Wenigenjena;11,59436;50,91773;2R;Di;g
Jena;Bioabfall;Kernbergstraße;52A;;7749;N;;;11,59484;50,91701;2R;Di;g
Jena;Bioabfall;Kernbergstraße;57;;7749;N;;;11,59398;50,91822;2R;Di;g
Jena;Bioabfall;Kernbergstraße;61;;7749;N;;;11,59449;50,91781;2R;Di;g
Jena;Bioabfall;Kernbergstraße;65;;7749;N;;;11,59521;50,91722;2R;Di;g
Jena;Bioabfall;Kernbergstraße;65a;;7749;N;;;11,59521;50,91722;2R;Di;g
Jena;Bioabfall;Kernbergstraße;67;;7749;N;;;11,59570;50,91696;2R;Di;g
Jena;Bioabfall;Kernbergstraße;73;;7749;N;;;11,59585;50,91690;2R;Di;g
Jena;Bioabfall;Kernbergstraße;75;;7749;N;;;11,59568;50,91645;2R;Di;g
Jena;Bioabfall;Kernbergstraße;9;;7749;N;;;11,59715;50,92272;2R;Di;g
Jena;Bioabfall;Keßlerstraße;;;7745;N;;;11,59265;50,89880;4R;Do;g
Jena;Bioabfall;Keßlerstraße;1;;7745;N;;;11,59202;50,89671;2R;Do;g
Jena;Bioabfall;Keßlerstraße;11;;7745;N;;;11,59230;50,89753;2R;Do;g
Jena;Bioabfall;Keßlerstraße;12;;7745;N;;;11,59282;50,89952;4R;Do;g
Jena;Bioabfall;Keßlerstraße;13;;7745;N;;;11,59236;50,89769;2R;Do;g
Jena;Bioabfall;Keßlerstraße;15;;7745;N;;;11,59241;50,89796;2R;Do;g
Jena;Bioabfall;Keßlerstraße;2;;7745;N;;;11,59227;50,89689;2R;Do;g
Jena;Bioabfall;Keßlerstraße;4;;7745;N;;;11,59246;50,89747;2R;Do;g
Jena;Bioabfall;Keßlerstraße;7;;7745;N;;;11,59219;50,89720;2R;Do;g
Jena;Bioabfall;Kieserstraße;15;;7749;N;;;11,59763;50,92894;2R;Mi;g
Jena;Bioabfall;Kieserstraße;17;;7749;N;;;11,59821;50,92870;2R;Mi;g
Jena;Bioabfall;Kieserstraße;4;;7749;N;;;11,59769;50,92905;2R;Mi;g
Jena;Bioabfall;Kieserstraße;7;;7749;N;;;11,59724;50,92918;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;1;;7749;N;;Wenigenjena;11,60153;50,92549;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;10;;7749;N;;;11,60223;50,92591;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;11;;7749;N;;;11,60263;50,92645;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;12;;7749;N;;;11,60238;50,92603;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;14;;7749;N;;;11,60252;50,92616;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;16;;7749;N;;;11,60267;50,92629;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;18;;7749;N;;;11,60281;50,92641;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;2;;7749;N;;;11,60165;50,92541;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;3;;7749;N;;;11,60175;50,92568;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;4;;7749;N;;;11,60180;50,92553;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;5;;7749;N;;Wenigenjena;11,60197;50,92587;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;7;;7749;N;;;11,60219;50,92606;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;8;;7749;N;;;11,60209;50,92578;2R;Mi;g
Jena;Bioabfall;Kirchbergstraße;9;;7749;N;;;11,60241;50,92625;2R;Mi;g
Jena;Bioabfall;Kirchgasse;;;7751;N;;;11,55839;50,94826;2R;Fr;g
Jena;Bioabfall;Kirchgasse;1;;7751;N;;;11,55861;50,94833;2R;Fr;g
Jena;Bioabfall;Kirchgasse;1;;7751;N;;;11,55861;50,94833;4R;Fr;g
Jena;Bioabfall;Kirchgasse;2;;7751;N;;;11,55854;50,94844;2R;Fr;g
Jena;Bioabfall;Kirchgasse;3;;7751;N;;;11,55833;50,94816;2R;Fr;g
Jena;Bioabfall;Kirchgasse;4;;7751;N;;;11,55835;50,94833;2R;Fr;g
Jena;Bioabfall;Kirchgasse;6;;7751;N;;;11,55816;50,94822;2R;Fr;g
Jena;Bioabfall;Kirchplatz;6;;7743;N;;;11,58758;50,92879;2R;Mo;g
Jena;Bioabfall;Kirchstraße;64;;7751;N;;;11,63589;50,95525;2R;Fr;g
Jena;Bioabfall;Kirchstraße;65;;7751;N;;;11,63539;50,95517;2R;Fr;g
Jena;Bioabfall;Kirchstraße;68;;7751;N;;;11,63521;50,95568;2R;Fr;g
Jena;Bioabfall;Kirchstraße;69;;7751;N;;;11,63539;50,95571;2R;Fr;g
Jena;Bioabfall;Kirchstraße;70;;7751;N;;;11,63620;50,95541;2R;Fr;g
Jena;Bioabfall;Kirchstraße;75;;7751;N;;;11,63717;50,95553;2R;Fr;g
Jena;Bioabfall;Kirchstraße;76;;7751;N;;;11,63736;50,95555;2R;Fr;g
Jena;Bioabfall;Kirchstraße;76A;;7751;N;;;11,63736;50,95555;2R;Fr;g
Jena;Bioabfall;Kirchstraße;85;;7751;N;;;11,63730;50,95543;2R;Fr;g
Jena;Bioabfall;Kirchstraße;85A;;7751;N;;;11,63730;50,95543;2R;Fr;g
Jena;Bioabfall;Kirschgarten;1;;7745;N;;;11,57666;50,91614;2R;Mo;g
Jena;Bioabfall;Kirschgarten;11;;7745;N;;;11,57614;50,91554;2R;Mo;g
Jena;Bioabfall;Kirschgarten;2;;7745;N;;;11,57648;50,91613;2R;Mo;g
Jena;Bioabfall;Kirschgarten;3;;7745;N;;;11,57669;50,91599;2R;Mo;g
Jena;Bioabfall;Kirschgarten;5;;7745;N;;;11,57657;50,91587;2R;Mo;g
Jena;Bioabfall;Kirschgarten;6;;7745;N;;;11,57638;50,91590;2R;Mo;g
Jena;Bioabfall;Kirschgarten;9;;7745;N;;;11,57628;50,91565;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;1;;7747;N;;;11,60472;50,89334;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;13;;7747;N;;;11,60505;50,89443;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;14;;7747;N;;;11,60546;50,89488;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;15;;7747;N;;;11,60507;50,89468;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;16;;7747;N;;;11,60576;50,89546;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;19;;7747;N;;;11,60572;50,89517;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;2;;7747;N;;;11,60445;50,89357;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;21;;7747;N;;;11,60587;50,89536;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;23;;7747;N;;Lobeda;11,60596;50,89545;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;23a;;7747;N;;Lobeda;11,60596;50,89545;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;27;;7747;N;;;11,60617;50,89573;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;2a;;7747;N;;Lobeda;11,60445;50,89357;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;3;;7747;N;;;11,60465;50,89353;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;5;;7747;N;;;11,60460;50,89372;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;7;;7747;N;;;11,60470;50,89390;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;9;;7747;N;;;11,60481;50,89408;2R;Mo;g
Jena;Bioabfall;Klara-Griefahn-Straße;9a;;7747;N;;;11,60481;50,89408;2R;Mo;g
Jena;Bioabfall;Kleine Camsdorfer Straße;2;;7749;N;;;11,59810;50,92765;2R;Mi;g
Jena;Bioabfall;Kleine Camsdorfer Straße;3;;7749;N;;;11,59769;50,92784;2R;Mi;g
Jena;Bioabfall;Kleine Dammstraße;1;;7749;N;;Wenigenjena;11,59706;50,93329;2R;Mi;g
Jena;Bioabfall;Kleine Dammstraße;2;;7749;N;;Wenigenjena;11,59706;50,93316;2R;Mi;g
Jena;Bioabfall;Kleine Dammstraße;3;;7749;N;;Wenigenjena;11,59689;50,93308;2R;Mi;g
Jena;Bioabfall;Kleine Dammstraße;4;;7749;N;;;11,59714;50,93313;2R;Mi;g
Jena;Bioabfall;Kleinromstedter Weg ;2;;7751;N;;;11,51756;50,96052;2R;Fr;g
Jena;Bioabfall;Klopfleischstraße;1;;7749;N;;;11,61624;50,93152;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;10;;7749;N;;;11,61698;50,93177;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;12;;7749;N;;;11,61722;50,93178;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;18;;7749;N;;;11,61823;50,93187;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;1a;;7749;N;;;11,61624;50,93152;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;2;;7749;N;;;11,61646;50,93177;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;20;;7749;N;;;11,61857;50,93188;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;22;;7749;N;;;11,61891;50,93188;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;24;;7749;N;;;11,61925;50,93188;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;3;;7749;N;;;11,61742;50,93192;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;4;;7749;N;;;11,61659;50,93177;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;5;;7749;N;;;11,61822;50,93199;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;6;;7749;N;;;11,61672;50,93177;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;7;;7749;N;;;11,61902;50,93199;2R;Do;g
Jena;Bioabfall;Klopfleischstraße;8;;7749;N;;;11,61685;50,93177;2R;Do;g
Jena;Bioabfall;Klosterweg;1;;7745;N;;;11,59260;50,87903;2R;Di;g
Jena;Bioabfall;Klosterweg;11;;7745;N;;;11,59118;50,88024;2R;Di;g
Jena;Bioabfall;Klosterweg;12;;7745;N;;;11,59059;50,87990;2R;Di;g
Jena;Bioabfall;Klosterweg;12a;;7745;N;;;11,59059;50,87990;2R;Di;g
Jena;Bioabfall;Klosterweg;13;;7745;N;;;11,59104;50,88042;2R;Di;g
Jena;Bioabfall;Klosterweg;14;;7745;N;;;11,58990;50,87979;2R;Di;g
Jena;Bioabfall;Klosterweg;15;;7745;N;;;11,59090;50,88060;2R;Di;g
Jena;Bioabfall;Klosterweg;16;;7745;N;;;11,59096;50,88026;2R;Di;g
Jena;Bioabfall;Klosterweg;2;;7745;N;;;11,59260;50,87926;2R;Di;g
Jena;Bioabfall;Klosterweg;22;;7745;N;;;11,59068;50,88064;2R;Di;g
Jena;Bioabfall;Klosterweg;3;;7745;N;;;11,59255;50,87932;2R;Di;g
Jena;Bioabfall;Klosterweg;5;;7745;N;;;11,59260;50,87952;2R;Di;g
Jena;Bioabfall;Klosterweg;6B;;7745;N;;;11,59215;50,88013;2R;Di;g
Jena;Bioabfall;Klosterweg;9;;7745;N;;;11,59128;50,88005;2R;Di;g
Jena;Bioabfall;Klosterweg;9;;7745;N;;;11,59128;50,88005;4R;Di;g
Jena;Bioabfall;Knebelstraße;10;;7743;N;;;11,58663;50,92504;2R;Mo;g
Jena;Bioabfall;Knebelstraße;11;;7743;N;;;11,58638;50,92498;2R;Mo;g
Jena;Bioabfall;Knebelstraße;14;;7743;N;;;11,58594;50,92481;2R;Mo;g
Jena;Bioabfall;Knebelstraße;16+16a;;7743;N;;Zentrum;11,58564;50,92470;2R;Mo;g
Jena;Bioabfall;Knebelstraße;17;;7743;N;;Zentrum;11,58528;50,92483;2R;Mo;g
Jena;Bioabfall;Knebelstraße;19;;7743;N;;;11,58519;50,92454;2R;Mo;g
Jena;Bioabfall;Knebelstraße;3;;7743;N;;;11,58886;50,92554;2R;Mo;g
Jena;Bioabfall;Kochstraße;1-1a;;7745;N;;;11,57960;50,92508;2R;Di;g
Jena;Bioabfall;Kochstraße;4;;7745;N;;;11,57924;50,92555;2R;Di;g
Jena;Bioabfall;Kochstraße;4;;7745;N;;;11,57924;50,92555;4R;Di;g
Jena;Bioabfall;Konrad-Zuse-Straße;1;;7745;N;;;11,59922;50,88504;2R;Do;g
Jena;Bioabfall;Konrad-Zuse-Straße;2;;7745;N;;;11,60022;50,88519;2R;Do;g
Jena;Bioabfall;Kornblumenweg;1;;7745;N;;;11,57644;50,90691;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;10;;7745;N;;;11,57479;50,90689;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;11;;7745;N;;;11,57549;50,90683;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;12;;7745;N;;;11,57446;50,90686;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;13;;7745;N;;;11,57531;50,90682;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;15;;7745;N;;;11,57513;50,90680;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;17;;7745;N;;;11,57495;50,90679;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;19;;7745;N;;;11,57477;50,90677;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;2;;7745;N;;;11,57612;50,90700;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;21;;7745;N;;;11,57459;50,90676;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;23;;7745;N;;;11,57441;50,90674;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;3;;7745;N;;;11,57622;50,90689;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;4;;7745;N;;;11,57579;50,90697;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;5;;7745;N;;;11,57604;50,90688;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;6;;7745;N;;;11,57546;50,90694;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;7;;7745;N;;;11,57586;50,90686;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;8;;7745;N;;;11,57512;50,90692;2R;Mi;g
Jena;Bioabfall;Kornblumenweg;9;;7745;N;;;11,57567;50,90685;2R;Mi;g
